ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_indicator,note_indicator.label,note_source,note_source.label
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_26,"Occupation (ISCO-08), 2 digit level: 26 - Legal, social and cultural professionals",2018,111.3164,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_31,"Occupation (ISCO-08), 2 digit level: 31 - Science and engineering associate professionals",2018,103.0729,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_32,"Occupation (ISCO-08), 2 digit level: 32 - Health associate professionals",2018,118.8775,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_33,"Occupation (ISCO-08), 2 digit level: 33 - Business and administration associate professionals",2018,323.6622,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_34,"Occupation (ISCO-08), 2 digit level: 34 - Legal, social, cultural and related associate professionals",2018,72.5048,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_35,"Occupation (ISCO-08), 2 digit level: 35 - Information and communications technicians",2018,36.1198,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_41,"Occupation (ISCO-08), 2 digit level: 41 - General and keyboard clerks",2018,119.2352,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_42,"Occupation (ISCO-08), 2 digit level: 42 - Customer services clerks",2018,57.9701,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_43,"Occupation (ISCO-08), 2 digit level: 43 - Numerical and material recording clerks",2018,130.8474,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_44,"Occupation (ISCO-08), 2 digit level: 44 - Other clerical support workers",2018,40.5699,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_51,"Occupation (ISCO-08), 2 digit level: 51 - Personal service workers",2018,180.2129,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_52,"Occupation (ISCO-08), 2 digit level: 52 - Sales workers",2018,310.288,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_53,"Occupation (ISCO-08), 2 digit level: 53 - Personal care workers",2018,70.8381,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_54,"Occupation (ISCO-08), 2 digit level: 54 - Protective services workers",2018,108.3931,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_61,"Occupation (ISCO-08), 2 digit level: 61 - Market-oriented skilled agricultural workers",2018,120.6814,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_62,"Occupation (ISCO-08), 2 digit level: 62 - Market-oriented skilled forestry, fishery and hunting workers",2018,13.7005,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_71,"Occupation (ISCO-08), 2 digit level: 71 - Building and related trades workers, excluding electricians",2018,190.3997,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_72,"Occupation (ISCO-08), 2 digit level: 72 - Metal, machinery and related trades workers",2018,225.5045,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_73,"Occupation (ISCO-08), 2 digit level: 73 - Handicraft and printing workers",2018,32.5853,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_74,"Occupation (ISCO-08), 2 digit level: 74 - Electrical and electronic trades workers",2018,100.7727,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_75,"Occupation (ISCO-08), 2 digit level: 75 - Food processing, wood working, garment and other craft and related trades workers",2018,112.4094,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_81,"Occupation (ISCO-08), 2 digit level: 81 - Stationary plant and machine operators",2018,239.275,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_82,"Occupation (ISCO-08), 2 digit level: 82 - Assemblers",2018,161.1608,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_83,"Occupation (ISCO-08), 2 digit level: 83 - Drivers and mobile plant operators",2018,265.9329,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_91,"Occupation (ISCO-08), 2 digit level: 91 - Cleaners and helpers",2018,116.5644,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_92,"Occupation (ISCO-08), 2 digit level: 92 - Agricultural, forestry and fishery labourers",2018,69.7569,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_93,"Occupation (ISCO-08), 2 digit level: 93 - Labourers in mining, construction, manufacturing and transport",2018,129.647,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_94,"Occupation (ISCO-08), 2 digit level: 94 - Food preparation assistants",2018,45.2278,,,,,R1:2384,Repository: Eurostat special tabulation
HUN,Hungary,BA:2237,HUN - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_96,"Occupation (ISCO-08), 2 digit level: 96 - Refuse workers and other elementary workers",2018,74.6143,,,,,R1:2384,Repository: Eurostat special tabulation
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_TOTAL,"Occupation (ISCO-88), 2 digit level: Total",2018,360573.5199,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_11,"Occupation (ISCO-88), 2 digit level: 11 - Legislators and senior officials",2018,1544.2254,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_12,"Occupation (ISCO-88), 2 digit level: 12 - Corporate managers",2018,24680.6922,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_13,"Occupation (ISCO-88), 2 digit level: 13 - General managers",2018,738.0669,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_21,"Occupation (ISCO-88), 2 digit level: 21 - Physical, mathematical and engineering science professionals",2018,2906.9156,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_22,"Occupation (ISCO-88), 2 digit level: 22 - Life science and health professionals",2018,1692.7178,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_23,"Occupation (ISCO-88), 2 digit level: 23 - Teaching professionals",2018,5070.0662,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_24,"Occupation (ISCO-88), 2 digit level: 24 - Other professionals",2018,5295.1421,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_31,"Occupation (ISCO-88), 2 digit level: 31 - Physical and engineering science associate professionals",2018,2352.2966,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_32,"Occupation (ISCO-88), 2 digit level: 32 - Life science and health associate professionals",2018,1341.1665,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_33,"Occupation (ISCO-88), 2 digit level: 33 - Teaching associate professionals",2018,6261.38,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_34,"Occupation (ISCO-88), 2 digit level: 34 - Other associate professionals",2018,4697.6738,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_41,"Occupation (ISCO-88), 2 digit level: 41 - Office clerks",2018,6008.8116,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_42,"Occupation (ISCO-88), 2 digit level: 42 - Customer services clerks",2018,1235.552,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_51,"Occupation (ISCO-88), 2 digit level: 51 - Personal and protective services workers",2018,11069.1295,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_52,"Occupation (ISCO-88), 2 digit level: 52 - Models, salespersons and demonstrators",2018,22532.7073,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_61,"Occupation (ISCO-88), 2 digit level: 61 - Market-oriented skilled agricultural and fishery workers",2018,104915.2099,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_62,"Occupation (ISCO-88), 2 digit level: 62 - Subsistence agricultural and fishery workers",2018,4140.4623,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_71,"Occupation (ISCO-88), 2 digit level: 71 - Extraction and building trades workers",2018,17091.3176,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_72,"Occupation (ISCO-88), 2 digit level: 72 - Metal, machinery and related trades workers",2018,8304.5687,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_73,"Occupation (ISCO-88), 2 digit level: 73 - Precision, handicraft, printing and related trades workers",2018,2763.2217,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_74,"Occupation (ISCO-88), 2 digit level: 74 - Other craft and related trades workers",2018,14631.3091,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_81,"Occupation (ISCO-88), 2 digit level: 81 - Stationary-plant and related operators",2018,1389.9264,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_82,"Occupation (ISCO-88), 2 digit level: 82 - Machine operators and assemblers",2018,5253.7229,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_83,"Occupation (ISCO-88), 2 digit level: 83 - Drivers and mobile-plant operators",2018,14704.4023,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_91,"Occupation (ISCO-88), 2 digit level: 91 - Sales and services elementary occupations",2018,11056.4724,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_92,"Occupation (ISCO-88), 2 digit level: 92 - Agricultural, fishery and related labourers",2018,45232.3752,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_93,"Occupation (ISCO-88), 2 digit level: 93 - Labourers in mining, construction, manufacturing and transport",2018,33494.4062,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IND,India,BA:14121,IND - LFS - PLFS,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO88_X,"Occupation (ISCO-88), 2 digit level: Not elsewhere classified",2018,169.5815,,,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
IRL,Ireland,BA:772,IRL - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_TOTAL,"Occupation (ISCO-08), 2 digit level: Total",2015,2057.346,,,,,R1:2384,Repository: Eurostat special tabulation
IRL,Ireland,BA:772,IRL - LFS - EU Labour Force Survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_03,"Occupation (ISCO-08), 2 digit level: 03 - Armed forces occupations, other ranks",2015,4.526,,,,,R1:2384,Repository: Eurostat special tabulation
